customer_id,first_name,last_name,gender,age,country,city,signup_date,company_size,industry
344,Jennifer,Simon,Male,39,Canada,Vancouver,2023-01-30,Startup,Marketing
345,Bradley,Robinson,Male,65,Canada,Vancouver,2023-01-17,SMB,Healthcare
346,Jennifer,Stone,Other,58,Germany,Berlin,2022-12-26,Enterprise,Education
347,Anthony,Vasquez,Female,60,Germany,Munich,2022-06-27,Individual,Finance
348,Robert,Arroyo,Male,18,India,Mumbai,2023-10-25,SMB,Education
349,Catherine,James,Female,37,India,Mumbai,2023-07-01,Individual,Healthcare
350,Jacqueline,Morgan,Male,60,Australia,Melbourne,2023-04-29,Individual,Education
351,Crystal,Jefferson,Other,50,UK,London,2024-04-10,SMB,Marketing
352,Anthony,Jones,Female,57,USA,Chicago,2023-08-28,Startup,Finance
353,Carol,Lee,Female,65,India,Mumbai,2022-11-10,SMB,Education
354,Isaiah,Ball,Other,31,Australia,Melbourne,2025-01-05,Startup,Marketing
355,Mary,Rocha,Female,51,Singapore,Singapore,2024-12-12,SMB,Technology
356,Autumn,Boyle,Other,50,Germany,Berlin,2022-05-07,Startup,Retail
357,William,Clark,Female,51,Germany,Berlin,2022-12-03,Enterprise,Technology
358,Harold,Stevens,Female,23,Australia,Sydney,2025-04-09,Enterprise,Technology
359,Jason,Dunn,Female,47,Canada,Toronto,2024-11-17,Individual,Retail
360,Tyler,Francis,Female,34,Canada,Vancouver,2022-02-14,Individual,Marketing
361,Austin,Harrell,Male,45,India,Bangalore,2022-05-30,SMB,Marketing
362,Jill,Jones,Male,48,USA,Chicago,2022-05-04,Individual,Healthcare
363,Daniel,Sweeney,Other,64,Canada,Toronto,2022-10-05,Enterprise,Healthcare
364,Walter,Delacruz,Female,23,Canada,Vancouver,2024-02-13,Startup,Marketing
365,Molly,Sanchez,Male,52,Singapore,Singapore,2022-08-31,Enterprise,Retail
366,William,Hughes,Male,19,India,Bangalore,2023-04-02,SMB,Education
367,Michelle,Mueller,Female,32,Australia,Melbourne,2024-12-25,Startup,Education
368,Kyle,Davis,Male,64,UK,London,2023-07-19,Individual,Technology
369,Brandon,Perez,Male,31,Singapore,Singapore,2022-02-02,Individual,Technology
370,Pamela,Brown,Other,61,Germany,Berlin,2024-07-03,Individual,Finance
371,Eric,Robbins,Female,32,Australia,Sydney,2024-04-03,Startup,Technology
372,Gary,Leblanc,Male,64,India,Bangalore,2023-08-16,SMB,Retail
373,Emily,Moreno,Female,27,Germany,Munich,2023-05-01,Startup,Education
374,Natasha,Kim,Other,55,UK,Manchester,2022-05-05,Startup,Marketing
375,Willie,Rodriguez,Female,21,Australia,Melbourne,2025-02-12,SMB,Marketing
376,Christopher,Johns,Female,62,Australia,Melbourne,2024-12-10,Enterprise,Education
377,Shane,Morris,Male,52,India,Mumbai,2024-02-10,Enterprise,Finance
378,Marcus,Meza,Other,27,Singapore,Singapore,2023-09-08,Enterprise,Technology
379,Marvin,Farmer,Other,51,Germany,Munich,2024-05-03,Startup,Education
380,Allen,Walker,Female,59,India,Mumbai,2023-02-21,Individual,Education
381,Alexander,Lynch,Other,64,Singapore,Singapore,2022-07-09,Startup,Technology
382,Richard,Atkins,Male,30,UK,Manchester,2022-03-22,Startup,Education
383,Kevin,Jones,Male,31,India,Mumbai,2023-09-13,Startup,Marketing
384,Christopher,Bell,Male,62,USA,Chicago,2024-09-07,Startup,Education
385,Stephanie,Erickson,Female,42,India,Bangalore,2023-10-21,Enterprise,Retail
386,Angela,Floyd,Female,41,Australia,Melbourne,2023-09-24,Enterprise,Education
387,Mary,Smith,Female,31,USA,Chicago,2024-08-19,SMB,Healthcare
388,Jacob,Scott,Male,65,Canada,Toronto,2025-02-26,Startup,Technology
389,Adam,Coleman,Male,30,UK,Manchester,2023-08-28,SMB,Finance
390,Brian,Turner,Other,59,Canada,Toronto,2024-10-19,SMB,Healthcare
391,Michael,Brown,Female,28,Singapore,Singapore,2024-10-01,SMB,Finance
392,Blake,Thomas,Female,29,India,Bangalore,2025-01-24,Individual,Retail
393,Richard,Rice,Male,44,USA,New York,2022-04-10,Startup,Marketing
394,Daniel,Mckinney,Male,31,India,Ahmedabad,2022-11-06,Enterprise,Healthcare
395,Darren,Pham,Other,49,USA,Chicago,2024-09-16,Individual,Technology
396,Jeffrey,Phillips,Male,51,Germany,Munich,2022-01-25,SMB,Retail
397,William,Downs,Other,61,UK,London,2024-10-25,Enterprise,Finance
398,John,Powers,Male,33,USA,New York,2024-12-09,Startup,Retail
399,Cynthia,Miller,Female,43,Germany,Munich,2023-12-27,Individual,Healthcare
400,James,Greer,Male,62,Canada,Vancouver,2025-03-03,Startup,Healthcare
401,Christina,Evans,Male,43,Australia,Sydney,2022-03-06,Enterprise,Education
402,Michael,Miranda,Other,18,Germany,Munich,2022-04-25,Startup,Technology
403,Dominique,Martin,Other,24,Canada,Vancouver,2023-11-10,Individual,Finance
404,David,Rasmussen,Female,35,India,Bangalore,2025-03-06,Individual,Technology
405,Katherine,Hobbs,Other,60,Australia,Melbourne,2025-01-17,Individual,Finance
406,Amanda,Simmons,Male,55,Singapore,Singapore,2022-02-02,Startup,Marketing
407,Denise,Bush,Female,28,Singapore,Singapore,2022-06-07,Startup,Retail
408,Lisa,Martin,Female,42,Singapore,Singapore,2025-01-12,Startup,Marketing
409,Laura,Sloan,Other,40,Australia,Sydney,2024-10-22,Individual,Technology
410,Jessica,Booker,Female,56,Canada,Toronto,2022-06-05,Enterprise,Healthcare
411,Danielle,Perry,Female,49,USA,Chicago,2023-07-14,Startup,Healthcare
412,Tiffany,Price,Male,61,Germany,Munich,2024-06-03,Enterprise,Technology
413,Sarah,Harris,Other,22,Singapore,Singapore,2023-05-20,Individual,Healthcare
414,Elizabeth,Campbell,Other,42,India,Mumbai,2022-11-12,SMB,Healthcare
415,Amy,Gibson,Female,46,USA,New York,2022-01-11,SMB,Healthcare
416,Daniel,Schultz,Male,45,USA,New York,2022-06-28,Enterprise,Retail
417,Wanda,Johnson,Male,23,Germany,Munich,2022-07-31,SMB,Retail
418,Daniel,Vasquez,Female,18,USA,Chicago,2023-10-27,SMB,Education
419,Kevin,Wilson,Male,54,Canada,Toronto,2025-02-19,Startup,Marketing
420,David,Ramirez,Female,37,Canada,Toronto,2022-10-12,SMB,Education
421,Gary,Lester,Female,35,India,Ahmedabad,2022-12-09,Enterprise,Healthcare
422,Andrew,Jordan,Female,33,Canada,Toronto,2024-01-10,Enterprise,Retail
423,Eric,Brown,Male,26,Germany,Berlin,2024-07-26,SMB,Technology
424,Sandy,Barnes,Female,46,Canada,Vancouver,2024-02-18,SMB,Education
425,James,Shelton,Female,56,Singapore,Singapore,2023-09-08,Startup,Education
426,Craig,Martinez,Female,36,UK,London,2024-03-26,Enterprise,Retail
427,Melissa,Garcia,Female,35,Singapore,Singapore,2023-10-30,Enterprise,Healthcare
428,Tanner,Snyder,Other,52,USA,Chicago,2023-02-14,Startup,Marketing
429,Douglas,Sanchez,Other,31,Singapore,Singapore,2024-08-03,Enterprise,Healthcare
430,Gregory,Jones,Other,49,Singapore,Singapore,2024-04-17,Startup,Marketing
431,Melinda,Logan,Other,27,UK,London,2023-06-02,Enterprise,Education
432,Samantha,Taylor,Other,43,USA,San Francisco,2024-09-08,Enterprise,Retail
433,Katherine,Stewart,Other,58,USA,San Francisco,2025-01-04,Individual,Technology
434,Harold,Bean,Male,59,Singapore,Singapore,2023-12-29,Individual,Retail
435,Andrew,Jackson,Female,24,Australia,Melbourne,2023-11-11,Individual,Technology
436,Leslie,Mitchell,Other,51,UK,London,2024-11-11,Startup,Education
437,Mary,Jacobson,Other,55,UK,Manchester,2024-08-06,Startup,Healthcare
438,Emily,Mcclure,Female,44,USA,San Francisco,2022-08-03,Individual,Technology
439,Derrick,Thompson,Female,39,Singapore,Singapore,2023-12-15,Enterprise,Finance
440,Katelyn,Nielsen,Female,24,Germany,Munich,2023-12-15,Enterprise,Marketing
441,Toni,Kline,Male,37,Australia,Melbourne,2023-10-16,Individual,Marketing
442,Hannah,Hubbard,Other,24,USA,New York,2023-12-04,Startup,Marketing
443,Melanie,Hayes,Other,28,India,Bangalore,2022-12-24,SMB,Retail
444,Gerald,Swanson,Female,58,Canada,Vancouver,2023-04-20,Startup,Finance
445,Jose,Jackson,Male,65,Australia,Melbourne,2024-03-21,Startup,Education
446,Joel,Morgan,Male,63,Germany,Munich,2024-03-07,Startup,Finance
447,Michael,Smith,Male,52,UK,London,2025-03-28,Startup,Healthcare
448,Susan,Chavez,Male,34,UK,London,2024-07-26,Enterprise,Retail
449,Alison,Smith,Other,43,Australia,Melbourne,2024-03-06,Individual,Healthcare
450,Brandon,Reilly,Other,63,UK,Manchester,2022-12-20,SMB,Retail
451,Keith,Herrera,Female,25,Germany,Berlin,2022-10-02,Startup,Healthcare
452,Stephanie,Stafford,Other,27,USA,New York,2024-02-04,Enterprise,Education
453,Karen,Hinton,Female,45,Germany,Berlin,2025-03-23,Startup,Education
454,Jade,Rose,Male,49,Australia,Sydney,2025-02-10,SMB,Finance
455,Juan,Perez,Other,21,India,Mumbai,2024-07-12,SMB,Technology
456,Joseph,Smith,Female,53,Canada,Toronto,2023-02-04,Enterprise,Education
457,Linda,Reed,Other,46,Australia,Melbourne,2024-05-01,Enterprise,Finance
458,Vickie,Foster,Male,36,USA,Chicago,2022-03-05,Individual,Healthcare
459,Nicholas,Parker,Male,47,India,Bangalore,2023-08-15,Enterprise,Retail
460,Christine,Turner,Male,35,Germany,Berlin,2025-03-18,SMB,Retail
461,Lisa,Burnett,Other,31,Singapore,Singapore,2024-06-22,Enterprise,Technology
462,Eric,Oconnor,Male,46,Australia,Sydney,2023-09-02,SMB,Healthcare
463,Amanda,Stanley,Male,33,Singapore,Singapore,2024-06-18,Startup,Marketing
464,Hannah,Melendez,Male,57,Germany,Munich,2024-05-26,Startup,Finance
465,Christine,Garcia,Other,40,Singapore,Singapore,2022-05-02,SMB,Retail
466,Whitney,Mcintyre,Other,36,Germany,Berlin,2023-10-25,SMB,Retail
467,Shannon,Davis,Female,21,UK,London,2022-10-05,SMB,Marketing
468,Tammy,Murphy,Male,27,India,Bangalore,2022-09-29,SMB,Finance
469,Tyler,Harrison,Male,54,Singapore,Singapore,2024-09-29,SMB,Marketing
470,Jay,Buckley,Male,58,Canada,Vancouver,2024-07-14,Individual,Education
471,Daniel,Wright,Female,49,Germany,Munich,2024-01-26,SMB,Retail
472,Christy,Martinez,Other,47,USA,Chicago,2022-07-10,SMB,Technology
473,Brian,Martin,Female,31,Singapore,Singapore,2023-03-23,Enterprise,Healthcare
474,Timothy,Willis,Other,54,UK,Manchester,2023-11-23,Startup,Retail
475,Kaylee,Wu,Other,21,Singapore,Singapore,2023-12-05,Individual,Technology
476,Benjamin,Castaneda,Male,28,Australia,Melbourne,2022-02-03,Enterprise,Education
477,Carl,Lozano,Other,26,USA,San Francisco,2023-02-19,SMB,Finance
478,Jill,Herrera,Other,41,Singapore,Singapore,2022-07-11,SMB,Technology
479,Travis,Gomez,Female,58,UK,London,2022-04-17,SMB,Marketing
480,John,Andrews,Other,23,Australia,Sydney,2024-05-29,Individual,Technology
481,Michael,Dodson,Male,55,India,Mumbai,2022-06-09,Startup,Retail
482,Stephanie,Nelson,Male,62,Australia,Melbourne,2022-01-20,SMB,Technology
483,Joseph,Hall,Female,22,Singapore,Singapore,2022-09-28,Startup,Education
484,Virginia,Mendez,Male,38,USA,Chicago,2022-07-29,SMB,Healthcare
485,Anthony,Anderson,Other,61,India,Mumbai,2022-09-30,Startup,Technology
486,Steven,Doyle,Female,40,Germany,Berlin,2022-12-03,Startup,Marketing
487,Aaron,Fox,Other,61,Australia,Sydney,2024-04-23,Enterprise,Finance
488,Christy,Boone,Male,55,USA,New York,2022-10-14,Enterprise,Healthcare
489,Jesse,Crawford,Male,35,Canada,Vancouver,2022-10-14,Individual,Finance
490,Edwin,Gutierrez,Other,37,Germany,Munich,2022-02-24,Startup,Retail
491,Jennifer,Newton,Female,59,Germany,Berlin,2024-03-13,Individual,Finance
492,Jim,Rangel,Male,49,Canada,Vancouver,2022-08-19,Individual,Retail
493,Katherine,Wiggins,Male,42,USA,San Francisco,2023-10-11,Enterprise,Healthcare
494,Karen,Green,Male,19,Germany,Berlin,2024-08-22,Individual,Technology
495,April,Garcia,Male,43,UK,London,2022-03-23,SMB,Marketing
496,Paul,Mcclure,Other,43,Australia,Melbourne,2024-05-17,Individual,Marketing
497,Peter,Allen,Male,37,Germany,Berlin,2023-07-23,Individual,Retail
498,Joseph,Gomez,Female,43,India,Ahmedabad,2025-01-03,Individual,Healthcare
499,Matthew,Trevino,Male,33,Australia,Melbourne,2023-05-04,Individual,Education
500,Stephanie,Yates,Female,60,USA,San Francisco,2022-04-23,Startup,Technology
501,Robert,Rollins,Other,18,USA,Chicago,2022-10-09,Startup,Education
502,Lisa,Bennett,Female,26,UK,Manchester,2022-12-08,SMB,Marketing
503,Jessica,Thomas,Female,35,USA,New York,2023-11-18,Individual,Healthcare
504,Brittany,Reynolds,Female,50,Australia,Sydney,2024-10-13,SMB,Technology
505,James,Holt,Male,34,Canada,Toronto,2024-01-24,Individual,Retail
506,Jeffrey,Hudson,Other,50,Australia,Sydney,2023-04-13,Individual,Technology
507,Jade,Ibarra,Male,48,Singapore,Singapore,2023-05-16,SMB,Education
508,Richard,Walker,Other,63,India,Ahmedabad,2022-03-14,Enterprise,Finance
509,Claire,Bailey,Other,38,UK,London,2024-05-02,SMB,Technology
510,James,Burke,Other,61,Germany,Munich,2022-09-02,Individual,Finance
511,Maria,Blake,Female,22,India,Bangalore,2022-04-05,Enterprise,Healthcare
512,Samantha,Williams,Male,53,Singapore,Singapore,2023-11-02,Enterprise,Technology
513,Robert,Mason,Other,37,UK,London,2023-08-21,Startup,Education
514,Lori,Taylor,Other,52,UK,Manchester,2023-02-05,Startup,Finance
515,Susan,Lee,Male,52,USA,San Francisco,2022-02-18,SMB,Marketing
516,Stephen,Owens,Male,60,Singapore,Singapore,2023-11-18,Enterprise,Marketing
517,Antonio,Oconnor,Male,51,Australia,Melbourne,2022-08-01,Startup,Education
518,Larry,Huynh,Other,35,Canada,Toronto,2022-10-19,Individual,Technology
519,Heather,Hicks,Other,41,India,Bangalore,2024-04-25,Enterprise,Marketing
520,Karen,Wilson,Other,26,USA,Chicago,2022-07-15,Enterprise,Technology
521,Kristin,Lopez,Other,26,Germany,Berlin,2024-06-09,Startup,Healthcare
522,Eric,Olson,Other,65,UK,Manchester,2024-03-15,SMB,Healthcare
523,Scott,Berry,Male,30,Canada,Vancouver,2023-04-24,Startup,Retail
524,Kevin,Chang,Male,46,USA,New York,2022-08-05,Enterprise,Healthcare
525,Steven,Larson,Female,31,Canada,Toronto,2025-01-02,Enterprise,Healthcare
526,Jacob,Rodriguez,Male,28,Canada,Vancouver,2022-09-03,SMB,Marketing
527,Angela,Haley,Female,27,Australia,Sydney,2023-03-17,Individual,Marketing
528,Sarah,Owens,Other,21,India,Mumbai,2024-03-22,SMB,Healthcare
529,Jeffrey,Soto,Female,46,Singapore,Singapore,2022-03-05,Startup,Technology
530,Kathleen,Brady,Male,18,Canada,Toronto,2022-10-14,Individual,Finance
531,Jennifer,Taylor,Female,61,India,Ahmedabad,2024-03-31,Individual,Retail
532,Tara,Ross,Male,22,Germany,Munich,2022-06-03,Startup,Marketing
533,Dustin,Perez,Female,25,Canada,Toronto,2022-07-08,Individual,Education
534,Steve,Coleman,Female,64,USA,New York,2025-03-21,Enterprise,Education
535,Joshua,Baldwin,Male,40,USA,San Francisco,2024-05-23,Startup,Finance
536,Michael,Dickerson,Male,20,UK,Manchester,2024-07-02,Startup,Marketing
537,Brittany,Rogers,Other,48,UK,Manchester,2024-04-23,Individual,Technology
538,Emily,Rodriguez,Female,30,UK,Manchester,2022-10-09,Startup,Marketing
539,Darlene,Banks,Other,40,Singapore,Singapore,2024-02-23,Enterprise,Retail
540,Amanda,Moore,Other,50,Singapore,Singapore,2023-12-06,SMB,Education
541,Pedro,Molina,Female,56,UK,London,2022-02-23,Startup,Technology
542,Daniel,Nguyen,Female,51,Singapore,Singapore,2022-04-30,SMB,Retail
543,Michael,Daugherty,Male,60,India,Ahmedabad,2022-07-25,Startup,Healthcare
544,Bruce,Delgado,Other,42,Germany,Berlin,2023-03-26,SMB,Finance
545,William,Lee,Other,62,India,Ahmedabad,2023-10-14,SMB,Retail
546,Jesse,Meadows,Other,54,USA,Chicago,2023-12-22,Startup,Retail
547,Lisa,Oconnor,Female,29,India,Mumbai,2025-01-15,Enterprise,Technology
548,Corey,Morgan,Other,32,USA,New York,2023-04-22,Individual,Retail
549,Elizabeth,Edwards,Other,30,Canada,Toronto,2023-11-11,Startup,Healthcare
550,Brooke,Ford,Male,19,Australia,Sydney,2023-10-25,Startup,Retail
551,Madeline,Lawrence,Other,41,Australia,Sydney,2022-08-16,Individual,Healthcare
552,Thomas,Rocha,Male,39,Australia,Melbourne,2025-04-15,SMB,Healthcare
553,Jerry,Pope,Other,49,India,Ahmedabad,2024-06-13,SMB,Finance
554,George,Jones,Other,55,Australia,Melbourne,2023-04-03,Startup,Education
555,Jake,Robinson,Male,64,UK,Manchester,2022-09-18,Individual,Marketing
556,Jessica,Brown,Male,29,Germany,Munich,2025-03-08,SMB,Retail
557,Sean,Norton,Male,49,India,Bangalore,2025-03-04,Startup,Healthcare
558,Veronica,Castillo,Female,38,Australia,Sydney,2023-05-03,Startup,Marketing
559,Angel,Clay,Female,18,USA,Chicago,2023-11-19,SMB,Finance
560,David,Everett,Female,34,India,Bangalore,2022-05-19,Individual,Marketing
561,Elizabeth,Jones,Female,64,USA,New York,2024-03-01,Enterprise,Finance
562,Michael,Mercado,Female,52,Canada,Vancouver,2024-02-15,Enterprise,Technology
563,Joseph,Schmidt,Other,61,Singapore,Singapore,2025-03-29,Startup,Finance
564,Heather,Ramirez,Female,19,Canada,Toronto,2022-03-10,SMB,Healthcare
565,Samantha,Terrell,Male,42,USA,New York,2023-12-02,Startup,Marketing
566,Dawn,Forbes,Female,56,USA,Chicago,2022-07-10,Enterprise,Marketing
567,Denise,Walker,Other,45,USA,San Francisco,2022-12-04,Startup,Technology
568,Frank,Gonzalez,Male,44,USA,San Francisco,2023-02-25,SMB,Marketing
569,Jessica,Wilson,Male,21,UK,Manchester,2023-05-02,Enterprise,Retail
570,Kevin,Smith,Male,41,Germany,Munich,2022-11-11,Individual,Education
571,Mary,Browning,Male,24,USA,San Francisco,2024-09-10,Individual,Finance
572,Christina,Jones,Male,48,India,Bangalore,2023-08-21,Individual,Healthcare
573,Kelly,Marks,Female,60,Singapore,Singapore,2024-08-22,SMB,Technology
574,Lauren,Rogers,Female,42,Australia,Melbourne,2023-01-14,SMB,Finance
575,Elizabeth,Powell,Female,47,Canada,Toronto,2023-06-24,SMB,Finance
576,John,Scott,Male,27,Singapore,Singapore,2025-03-01,Individual,Technology
577,Thomas,Murray,Female,55,Australia,Melbourne,2025-01-13,Startup,Retail
578,Laura,Williams,Female,52,USA,San Francisco,2024-12-06,Enterprise,Retail
579,Kenneth,French,Male,43,India,Mumbai,2023-09-05,Individual,Retail
580,Joseph,Hamilton,Female,29,Germany,Berlin,2022-09-04,Startup,Finance
581,Patricia,Long,Male,45,Singapore,Singapore,2022-09-16,Individual,Marketing
582,Michelle,Brown,Other,34,Canada,Toronto,2022-10-30,SMB,Marketing
583,Anne,Beasley,Female,53,Singapore,Singapore,2022-06-28,Enterprise,Retail
584,William,Jones,Female,18,UK,Manchester,2024-11-30,Enterprise,Technology
585,Susan,Morales,Other,55,Canada,Toronto,2022-10-31,Individual,Technology
586,Kelly,Osborn,Other,40,Germany,Berlin,2023-08-09,Enterprise,Healthcare
587,Stephanie,Herrera,Other,48,Canada,Vancouver,2025-03-17,Individual,Finance
588,Christopher,Williams,Other,56,UK,Manchester,2022-10-22,Enterprise,Technology
589,Franklin,Mcguire,Male,65,Canada,Vancouver,2023-05-02,Enterprise,Healthcare
590,Patrick,Haynes,Female,37,UK,London,2023-11-23,SMB,Education
591,Joan,Jones,Male,37,Singapore,Singapore,2023-04-12,Enterprise,Healthcare
592,Joshua,Jones,Male,46,UK,Manchester,2022-07-02,Startup,Education
593,Paul,Herrera,Female,21,Australia,Melbourne,2024-11-23,Startup,Technology
594,Kim,Phillips,Other,54,UK,Manchester,2022-10-05,Individual,Finance
595,Edward,Medina,Male,20,India,Ahmedabad,2022-04-29,Enterprise,Technology
596,Randy,Lee,Female,47,UK,London,2023-07-16,Enterprise,Marketing
597,Marc,Brown,Male,41,USA,Chicago,2022-03-04,Enterprise,Retail
598,Toni,Rodriguez,Other,53,Canada,Toronto,2024-08-29,SMB,Healthcare
599,Brian,Walker,Female,19,India,Mumbai,2022-07-05,Enterprise,Technology
600,Jonathan,Watkins,Male,59,India,Bangalore,2023-03-15,Startup,Marketing
601,Philip,Steele,Other,19,India,Mumbai,2024-04-18,Individual,Education
602,Amanda,Best,Other,18,India,Bangalore,2022-12-21,Startup,Healthcare
603,Michael,Williams,Female,42,Germany,Munich,2023-07-18,SMB,Education
604,Samantha,Miller,Female,61,UK,London,2024-08-13,Enterprise,Retail
605,Robert,Hill,Other,41,USA,New York,2024-11-13,SMB,Healthcare
606,Alyssa,Adams,Male,39,Australia,Sydney,2024-09-13,SMB,Marketing
607,James,Romero,Other,63,UK,Manchester,2023-06-19,SMB,Finance
608,Colin,Moss,Male,56,India,Bangalore,2023-05-08,Enterprise,Marketing
609,Sandra,Blackburn,Other,49,UK,London,2022-02-22,SMB,Healthcare
610,Kimberly,Mason,Other,20,Canada,Vancouver,2024-03-06,Startup,Healthcare
611,Michael,Herman,Other,48,Australia,Sydney,2024-12-30,SMB,Retail
612,Cody,Rogers,Male,36,UK,London,2025-02-17,Individual,Education
613,Jesse,Jackson,Other,53,India,Bangalore,2023-06-14,Startup,Marketing
614,Kyle,Allen,Female,32,UK,London,2023-04-01,SMB,Education
615,Lindsay,Meyer,Female,55,Singapore,Singapore,2024-02-01,SMB,Education
616,Crystal,Morton,Male,58,Singapore,Singapore,2024-08-21,Individual,Education
617,Robert,Freeman,Other,42,India,Bangalore,2022-09-03,SMB,Education
618,Erika,Thompson,Male,39,USA,New York,2022-10-09,Enterprise,Retail
619,Peggy,Hernandez,Other,29,Canada,Toronto,2023-10-10,Individual,Education
620,Michelle,Smith,Other,21,UK,London,2023-10-04,Individual,Education
621,Jason,Jones,Other,28,UK,London,2022-12-12,Enterprise,Technology
622,John,Johnson,Other,45,India,Bangalore,2024-06-07,Enterprise,Education
623,Anita,Sanders,Male,52,Canada,Vancouver,2022-01-10,Startup,Marketing
624,Robert,Phillips,Other,30,UK,London,2023-10-22,Individual,Marketing
625,Jose,Spears,Male,62,USA,Chicago,2023-05-25,SMB,Healthcare
626,Eileen,Lee,Other,55,India,Ahmedabad,2024-02-25,SMB,Finance
627,Crystal,Davis,Female,47,USA,New York,2023-09-03,SMB,Education
628,Eric,Irwin,Female,40,Australia,Sydney,2023-12-03,Startup,Finance
